id,creatorId,title,content,type,category,thumbnail,mediaUrl,isLocked,isPremium,price,currency,likesCount,commentsCount,viewsCount,createdAt,updatedAt,mediaUrl_backup,thumbnail_backup,imageAspectRatio,isSellable,minSubscriptionTier
cmcee53co000b10tgatx8rtpz,cmcaiegyb00cpqosu844zftfn,happy dough,it's dreaming,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770129_9587.webp,/media/posts/post_lifestyle_1752770143_2728.webp,t,f,,SOL,1,0,0,2025-06-27 05:47:56.856,2025-07-18 03:50:12.255,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/6a547ed076883de4ecd45aa1f7525693.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_6a547ed076883de4ecd45aa1f7525693.webp,,f,
cmcel6d1g001h10tgsc1bvto5,cmbvtqy84000gqowpvlo2r5tp,From Military Roots to Rally Domination: The Audi Quattro Story,"In the late 1970s, Audi engineers were searching for a way to distinguish themselves from the competition and create something truly innovative. The breakthrough came during winter testing of the Volkswagen Iltis, a military off-road vehicle that displayed remarkable traction thanks to its four-wheel-drive system. One of Audi's engineers, Jörg Bensinger, observed how easily the Iltis handled snowy terrain and suggested adapting a similar concept for a passenger car.\\n\\nThe idea caught the attention of Audi's technical director, Ferdinand Piëch, known for his relentless pursuit of engineering excellence. The challenge was to design a compact, lightweight, and efficient permanent all-wheel-drive system suitable for mass production. Instead of using a bulky transfer case, the team created a unique layout with a center differential and a hollow driveshaft that transmitted power to the rear axle.\\n\\nIn 1980, Audi unveiled the first production model equipped with this system — the Audi quattro. The car caused an immediate sensation: a turbocharged sports coupe with aggressive styling and a revolutionary drivetrain. But the true test came on the world rally stage. Despite initial skepticism from competitors, the quattro delivered extraordinary results, providing unmatched grip on gravel, snow, and ice.\\n\\nIn 1982, Audi secured its first WRC victory, and by 1983 and 1984, it had claimed the world championship. The quattro system fundamentally changed rally racing, ended rear-wheel-drive dominance, and set a new performance benchmark. Audi's innovation quickly became a symbol of technical excellence.\\n\\nOver time, the technology evolved — from mechanical to electronic systems — but the core principle of optimal traction remained. The name ""quattro"" became synonymous with control, stability, and engineering superiority, shaping Audi's identity around progress and precision.",image,Tech,/media/thumbposts/thumb_tech_1752770011_9461.webp,/media/posts/post_tech_1752770000_9537.webp,f,f,,SOL,1,0,0,2025-06-27 09:04:53.38,2025-07-18 03:50:12.55,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/2cd1b03564a5012bedf1c86b008db2cb.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_2cd1b03564a5012bedf1c86b008db2cb.webp,,f,
cmcd9n1lk0060yjleenkwfoyt,cmbvtqy84000gqowpvlo2r5tp,Ford Granada Ghia 1977 GT Concept,Granada Ghia — Heritage Unleashed,image,Tech,/media/thumbposts/thumb_tech_1752770083_9483.webp,/media/posts/post_tech_1752770104_6991.webp,t,f,,SOL,2,0,0,2025-06-26 10:54:10.136,2025-07-18 03:50:12.579,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/9ced106c06dec3c2eaa49d8438f0519b.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_9ced106c06dec3c2eaa49d8438f0519b.webp,,f,
cmcdlnyh0000oomq4fk950v62,cmbzncu4a0000qon0l7102und,Treasures of the entrance,Technology 2.0,image,Tech,/media/thumbposts/thumb_tech_1752770139_5865.webp,/media/posts/post_tech_1752770093_1463.webp,t,f,0.07,SOL,3,0,0,2025-06-26 16:30:48.132,2025-07-18 03:50:12.626,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/3333c3daebb43ea4f9464f5db265e444.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_3333c3daebb43ea4f9464f5db265e444.webp,,f,
cmce1m9h5000310tgby4wn4zn,cmbv53b7h0000qoe0vy4qwkap,🔨 Reworking Posts System — Expect Some Chaos,"I'm completely rebuilding how posts work on Fonana.\\nIt's long overdue — but yeah, that means things might glitch, disappear, or act weird for a bit.\\n\\nSome temporary inconveniences are possible.\\nBut when I'm done — it'll be smoother, smarter, and ready for new features.\\n\\nThanks for your patience — and your ability to survive beta mode.",image,Art,/media/thumbposts/thumb_art_1752769946_4366.webp,/media/posts/post_art_1752770003_2995.webp,f,f,,SOL,1,0,0,2025-06-26 23:57:22.937,2025-07-18 03:50:11.196,,,,f,
cmcer7cul003510tgpcc0vqab,cmcaiegyb00cpqosu844zftfn,Friday,plans,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770177_9733.webp,/media/posts/post_lifestyle_1752770121_4508.webp,t,f,0.07,SOL,3,0,0,2025-06-27 11:53:37.485,2025-07-18 03:50:12.299,,,,f,
cmcf3u68c003j108bn4febtad,cmcf32qq7003b108bxr5ixbtp,Happy me…,"Лето — это одно из четырёх времён года, которое обычно ассоциируется с самой тёплой погодой, длинными днями и каникулами. В России лето длится с июня по август.",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770195_5527.webp,/media/posts/post_lifestyle_1752770222_8268.webp,t,f,,SOL,2,0,0,2025-06-27 17:47:17.388,2025-07-18 03:50:12.304,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/e705a1c86af5e75216eb639f5e8c3c0d.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_e705a1c86af5e75216eb639f5e8c3c0d.webp,,f,
cmcercelx003710tgkr03f36a,cmcaiegyb00cpqosu844zftfn,Friday,plans,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770226_9666.webp,/media/posts/post_lifestyle_1752770238_7743.webp,t,f,0.07,SOL,2,2,0,2025-06-27 11:57:33.045,2025-07-18 03:50:12.324,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/be0306486eb7d6fdee84489762c8733d.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_be0306486eb7d6fdee84489762c8733d.webp,,f,
cmceyh3da0015108bmdq1k23p,cmbvtqy84000gqowpvlo2r5tp, VW Jetta Mk2 Pikes Peak Concept,Rise above...,image,Tech,/media/thumbposts/thumb_tech_1752770131_6607.webp,/media/posts/post_tech_1752770146_9409.webp,f,f,,SOL,2,0,0,2025-06-27 15:17:09.07,2025-07-18 03:50:12.624,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/f1750ca318612a81621d65f9ff8ce17a.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_f1750ca318612a81621d65f9ff8ce17a.webp,,f,
cmcey5a5v0005108btj0bil15,cmbvsuam7000fqowpr31a8hs9,This is going to be the biggest breakout in crypto history,Long term is ultra bullish 🚀,image,Trading,/media/thumbposts/thumb_trading_1752770263_5455.webp,/media/posts/post_trading_1752770276_7144.webp,f,f,,SOL,2,0,0,2025-06-27 15:07:58.003,2025-07-18 03:50:12.734,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/3860d582bb8d42c89c637eb09f818d43.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_3860d582bb8d42c89c637eb09f818d43.webp,,f,
cmcf44nb8003l108b9g95j2wa,cmcf32qq7003b108bxr5ixbtp,Enjoy your self,"В этот летний день напоминаю всем: не забывайте наслаждаться моментами и радовать себя! Сделайте для себя что-то хорошее, улыбнитесь, побалуйте себя мороженым или прогулкой. Жизнь прекрасна — enjoy your self!",image,Art,/media/thumbposts/thumb_art_1752769932_2740.webp,/media/posts/post_art_1752769932_8955.webp,t,f,,SOL,3,0,0,2025-06-27 17:55:26.084,2025-07-18 03:50:11.167,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/7e266d5b818350b92398ca4674d31686.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_7e266d5b818350b92398ca4674d31686.webp,,f,
cmcffe1p7002p146ydptr09go,cmbymuez00004qoe1aeyoe7zf,Boat2,Boat 2,image,Art,/media/thumbposts/thumb_art_1752769973_2190.webp,/media/posts/post_art_1752769874_6581.webp,t,f,,SOL,1,0,0,2025-06-27 23:10:40.411,2025-07-18 03:50:11.27,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/4bbd4aa86a254ecb12919f06f1963bf1.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_4bbd4aa86a254ecb12919f06f1963bf1.webp,,f,
cmcfexrrw000z146ypn7a11lv,cmcfevje1000t146yqf9jgt7y,Traveling,My traveling,image,Art,/media/thumbposts/thumb_art_1752770020_3581.webp,/media/posts/post_art_1752770047_4144.webp,t,f,0.05,SOL,3,1,0,2025-06-27 22:58:01.052,2025-07-18 03:50:11.407,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/c619ffb3b5e92d26c8ac39e541456899.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_c619ffb3b5e92d26c8ac39e541456899.webp,,f,
cmcff0kbu0016146yzdiee8g9,cmbymuez00004qoe1aeyoe7zf,Boat,Boat,image,Art,/media/thumbposts/thumb_art_1752770026_4670.webp,/media/posts/post_art_1752769990_3219.webp,t,f,,SOL,2,0,0,2025-06-27 23:00:11.37,2025-07-18 03:50:11.414,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/9615a89784af6ed59ce49ced09ab823b.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_9615a89784af6ed59ce49ced09ab823b.webp,,f,
cmcff1s29001g146ym7szi333,cmcfevje1000t146yqf9jgt7y,Gun,gun,image,Art,/media/thumbposts/thumb_art_1752770037_4994.webp,/media/posts/post_art_1752769973_5355.webp,t,f,,SOL,2,0,0,2025-06-27 23:01:08.049,2025-07-18 03:50:11.441,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/bf59db4003f979b4ed3ad2600516378b.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_bf59db4003f979b4ed3ad2600516378b.webp,,f,
cmcfsl1600015wsr96f2koy54,cmc7cxjch00igqoqg0bznzzu9,cat in hat, ^^,image,Comedy,/media/thumbposts/thumb_comedy_1752770605_4947.webp,/media/posts/post_comedy_1752770637_2197.webp,t,f,0.07,SOL,0,0,0,2025-06-28 05:20:01.32,2025-07-18 03:50:11.495,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/8c8be36c4f92e59ae414fcf894f4ad38.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_8c8be36c4f92e59ae414fcf894f4ad38.webp,,f,
cmcf470ff003n108b5z7axfpa,cmbzncu4a0000qon0l7102und,Treasures of the entrance,Foot fetish,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770146_4737.webp,/media/posts/post_lifestyle_1752770226_1419.webp,t,f,0.07,SOL,2,1,0,2025-06-27 17:57:16.395,2025-07-18 03:50:12.26,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/1667c95810316aea791f6d8d4f6763ac.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_1667c95810316aea791f6d8d4f6763ac.webp,,f,
cmcfb0glx0015ur1sg6cnr65h,cmbzncu4a0000qon0l7102und,28 June ,🌿 June 28 — Ustin and Vasilisk Day\\nFolk signs:\\n\\n• Thunder today — expect a good oat harvest\\n• Hot weather — the winter will be harsh\\n• Rain in the morning — poor flax crop\\n• Heavy dew — clear days ahead\\n• Birds chirping loudly — good weather coming\\n\\n🌾 This day marked a shift from spring to summer. People watched the skies and began thinking about the harvest.\\n,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770160_9446.webp,/media/posts/post_lifestyle_1752770218_3745.webp,f,f,,SOL,6,1,0,2025-06-27 21:08:08.085,2025-07-18 03:50:12.29,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/12cb9c6b7f632381a67d2d6d81268ab2.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_12cb9c6b7f632381a67d2d6d81268ab2.webp,,f,
cmcf51bqz003x108b5whldi5d,cmcf32qq7003b108bxr5ixbtp,Enjoy😎,  Zаебись….,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770214_9845.webp,/media/posts/post_lifestyle_1752770139_9698.webp,f,f,,SOL,6,1,0,2025-06-27 18:20:50.748,2025-07-18 03:50:12.309,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/914711686d0c4aba2c2fe3c2fd4ba570.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_914711686d0c4aba2c2fe3c2fd4ba570.webp,,f,
cmcgiid34000fxyvt388yfwql,cmcfevje1000t146yqf9jgt7y,dd,dd,image,Art,/media/thumbposts/thumb_art_1752769915_2646.webp,/media/posts/post_art_1752769928_9310.webp,t,f,,SOL,0,0,0,2025-06-28 17:25:46.816,2025-07-18 03:50:11.159,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/a99802a8f4e78cd9f998c27db26650c6.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_a99802a8f4e78cd9f998c27db26650c6.webp,,f,
cmchvghok001vts9ktse2fttz,cmbvbhqig000dqosofkgoocof,Gg,Gg,image,Art,/media/thumbposts/thumb_art_1752769946_4366.webp,/media/posts/post_art_1752770003_2995.webp,t,f,0.05,SOL,0,0,0,2025-06-29 16:16:00.644,2025-07-18 03:50:11.196,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/26d6a1a8f89cd777758b33e16b3c8f2d.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_26d6a1a8f89cd777758b33e16b3c8f2d.webp,,f,
cmcgjebja0001lxtip9k149w2,cmcfevje1000t146yqf9jgt7y,sss,sss,image,Art,/media/thumbposts/thumb_art_1752770044_4957.webp,/media/posts/post_art_1752769911_7454.webp,t,f,,SOL,0,0,0,2025-06-28 17:50:37.798,2025-07-18 03:50:11.482,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/71a274edc560951c30c64fe2e4b52d28.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_71a274edc560951c30c64fe2e4b52d28.webp,,f,
cmchttwvsr000xts9knw1ee6au,cmbzncu4a0000qon0l7102und,Treasures of the entrance,X Files,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770129_9587.webp,/media/posts/post_lifestyle_1752770143_2728.webp,t,f,0.07,SOL,3,0,0,2025-06-29 15:32:46.203,2025-07-18 03:50:12.255,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/260e63aad987c23171dbc79067f1161f.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_260e63aad987c23171dbc79067f1161f.webp,,f,
cmcgcn5mn0067wsr9r72w2qg6,cmbzncu4a0000qon0l7102und,Treasures of the entrance,Rich bitch,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770226_9666.webp,/media/posts/post_lifestyle_1752770238_7743.webp,t,f,0.07,SOL,3,0,0,2025-06-28 14:41:32.735,2025-07-18 03:50:12.324,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/fe7d6569740e00dc262be6f5efb26bcf.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_fe7d6569740e00dc262be6f5efb26bcf.webp,,f,
cmcfyxmbb005rwsr9o6ru9ka1,cmc0apnf90038qoublubz4128,Google brings historical Street View to Google Earth,"To celebrate its 20th anniversary, Google has added historical Street View imagery to Google Earth. Users can now see how streets and buildings have changed over the years by jumping between time periods — a feature previously available only in Google Maps.\\n\\nThe company also announced new AI tools for urban planning, including vegetation analysis, surface temperature mapping, and hotspot detection in cities.\\n\\nGoogle Earth continues to evolve, with over 2 billion searches performed worldwide in the past year alone.",image,Tech,/media/thumbposts/thumb_tech_1752770040_3534.webp,/media/posts/post_tech_1752770108_7758.webp,f,f,,SOL,1,0,0,2025-06-28 08:17:46.295,2025-07-18 03:50:12.562,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/096b7d606c9aaf6a5175c9eea3f1edf9.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_096b7d606c9aaf6a5175c9eea3f1edf9.webp,,f,
cmchwpgiq000514n35f93vvfs,cmbvtqy84000gqowpvlo2r5tp,Mercedes Extends the Life of Combustion Engines,"Mercedes-Benz has changed its strategy: the company will no longer completely abandon internal combustion engines (ICEs) by 2030, as previously planned. Instead, the brand will continue to develop electrified gasoline and diesel engines, including hybrids.\\n\\nCompany CEO Ola Källenius explained this by pointing to the slowing growth of the electric vehicle (EV) market. Although EV sales continue to grow, the pace has been significantly below expectations. Therefore, Mercedes has decided not to rely solely on electric power, but to maintain a flexible approach.\\n\\nThis kind of course correction is now being observed among nearly all major automakers that had earlier announced a full phase-out of ICEs. The reason is simple: electric cars have not become affordable or accessible, and after the removal of government subsidies in many countries, they've become even more expensive than traditional cars. As a result, actual consumer demand has proven weaker than projected.\\n\\nMoreover, automakers have already invested billions into the development of electric vehicles—including batteries, platforms, and new production lines. However, a full transition to EVs has not been successful, and now, in order not to write off those investments as losses, companies are turning to hybrid solutions. This allows them to use already-developed technologies (batteries, software, architecture) in combination with ICEs and at least partially recover the costs.\\n\\nAs a result, the focus is increasingly shifting toward hybridization as the most realistic and commercially viable path under current market conditions.\\n\\nDespite this, Mercedes—like BMW and Audi—will continue to produce electric vehicles alongside ICE models at least through the mid-2030s, adapting to regulations in different countries.",image,Tech,/media/thumbposts/thumb_tech_1752770111_3579.webp,/media/posts/post_tech_1752770071_4156.webp,f,f,,SOL,3,0,0,2025-06-29 16:50:58.658,2025-07-18 03:50:12.595,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/b072f28d4f42f5c115ef7bf23497dbe2.webp,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_b072f28d4f42f5c115ef7bf23497dbe2.webp,,f,
cmcfyfhp8004ewsr9gab96ye7,cmc27qyl10001qoic6jb7dax6,Цвет которой мне 💓,"\\n\\nКогда твои мечты становятся ярче и веселее! Пусть в жизни будет столько же радости, как в этом розовом кабриолете с плюшевым пассажиром!\\nПусть впереди ждут только классные моменты и отличное настроение!»\\n\\n",image,Tech,/media/thumbposts/thumb_tech_1752770124_3342.webp,/media/posts/post_tech_1752770135_2161.webp,f,f,,SOL,2,0,0,2025-06-28 08:03:40.508,2025-07-18 03:50:12.615,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/6a720a817c8b4399193dda24b4aa8ab8.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_6a720a817c8b4399193dda24b4aa8ab8.webp,,f,
